Event_Group_ID,Event_ID,Data_ID,Park_Code,Route,Start_Date,Year,Group_Index,Route Section,Route_Length,DistanceToDeer,Angle,DistanceFromRoad,Bucks,Doe,Fawn,Unknown,Total_Group,Import_Event_ID,Mileage,Time,Date_Time_Entered,Verified,Wind Speed,Sky,Moon_Phase,Temperature,Event_Notes
{FA39C0C3-8E35-44C7-A270-B2BC5616A9A1},{794C7579-BD16-4AD3-A1D2-F6E925A121E2},{27831944-91C0-4F3E-BD67-9D7D7B0A5235},CATO,CATO,11/3/08,2008,42,Park Central,7.564,34,90,34,0,1,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Partly Cloudy,,52
{FA39C0C3-8E35-44C7-A270-B2BC5616A9A1},{794C7579-BD16-4AD3-A1D2-F6E925A121E2},{283AE3FA-DB71-4B11-AB56-D1394A6CA46A},CATO,CATO,11/3/08,2008,43,Park Central,7.564,53,90,53,0,0,0,1,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Partly Cloudy,,52
{FA39C0C3-8E35-44C7-A270-B2BC5616A9A1},{794C7579-BD16-4AD3-A1D2-F6E925A121E2},{2A9B5B74-27F9-4728-8E69-762E701A5112},CATO,CATO,11/3/08,2008,44,Park Central,7.564,20,90,20,1,0,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Partly Cloudy,,52
{FA39C0C3-8E35-44C7-A270-B2BC5616A9A1},{8DE8DADB-7786-459D-9331-0FED9A1361EC},{91AC5546-8209-4C69-8B78-801ADC75A6F3},CATO,CATO,11/3/08,2008,45,Round Meadow,0,0,90,0,0,0,0,0,0,,,,12/14/09,TRUE,Calm (< 1 mph) smoke rises vertically,Partly Cloudy,,52
{FA39C0C3-8E35-44C7-A270-B2BC5616A9A1},{794C7579-BD16-4AD3-A1D2-F6E925A121E2},{393C4C5E-AAE7-45CD-8FE0-0C0D7A33156E},CATO,CATO,11/3/08,2008,46,Park Central,7.564,45,90,45,0,1,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Partly Cloudy,,52
{FA39C0C3-8E35-44C7-A270-B2BC5616A9A1},{794C7579-BD16-4AD3-A1D2-F6E925A121E2},{520FE24B-1466-4023-AF2D-58BA7A0E125A},CATO,CATO,11/3/08,2008,47,Park Central,7.564,21,90,21,0,2,1,0,3,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Partly Cloudy,,52
{FA39C0C3-8E35-44C7-A270-B2BC5616A9A1},{794C7579-BD16-4AD3-A1D2-F6E925A121E2},{519069B6-CEB0-4779-9114-ABFFFD838A89},CATO,CATO,11/3/08,2008,48,Park Central,7.564,45,90,45,0,1,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Partly Cloudy,,52
{FA39C0C3-8E35-44C7-A270-B2BC5616A9A1},{794C7579-BD16-4AD3-A1D2-F6E925A121E2},{50162906-D0F7-460F-9DB1-FB85D6F6CC37},CATO,CATO,11/3/08,2008,49,Park Central,7.564,45,90,45,1,0,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Partly Cloudy,,52
{FA39C0C3-8E35-44C7-A270-B2BC5616A9A1},{D95DACEE-6CB6-4FDF-A710-0C774220F404},{9457CDF0-71B2-47FE-8837-24AEAC5BF45C},CATO,CATO,11/3/08,2008,50,Foxville-Deerfield,3.058,23,90,23,0,1,0,1,2,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Partly Cloudy,,52
{FA39C0C3-8E35-44C7-A270-B2BC5616A9A1},{D95DACEE-6CB6-4FDF-A710-0C774220F404},{962D68BC-B492-4FBB-B31C-1595CE5ECC17},CATO,CATO,11/3/08,2008,51,Foxville-Deerfield,3.058,24,90,24,0,1,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Partly Cloudy,,52
{FA39C0C3-8E35-44C7-A270-B2BC5616A9A1},{794C7579-BD16-4AD3-A1D2-F6E925A121E2},{04069228-B1FF-4361-8C03-E285B11B44C7},CATO,CATO,11/3/08,2008,52,Park Central,7.564,30,90,30,1,0,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Partly Cloudy,,52
{FA39C0C3-8E35-44C7-A270-B2BC5616A9A1},{D95DACEE-6CB6-4FDF-A710-0C774220F404},{FE47A99B-14D0-4861-8223-94DDE7E96428},CATO,CATO,11/3/08,2008,53,Foxville-Deerfield,3.058,41,90,41,0,1,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Partly Cloudy,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{DD51BCA1-06DC-4596-9F1C-05EDA61BC465},CATO,CATO,11/4/08,2008,54,Park Central,7.564,48,90,48,0,0,0,1,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{ABDD4AEB-6FBB-4713-BD03-D7F0DF5540E6},{59B5E2EA-23FA-4CE5-A93C-40050563EB77},CATO,CATO,11/4/08,2008,55,Foxville-Deerfield,3.058,22,90,22,0,2,1,0,3,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{ABDD4AEB-6FBB-4713-BD03-D7F0DF5540E6},{3237EA4B-5238-4E24-A21E-68F813BA9AFF},CATO,CATO,11/4/08,2008,56,Foxville-Deerfield,3.058,36,90,36,0,0,0,1,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{8899128C-9010-4E66-87D8-F27BDF74C1EB},{B5FC22AB-04FF-483F-B9C8-1583E8288635},CATO,CATO,11/4/08,2008,57,Manahan,3.058,58,90,58,0,0,0,1,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{8899128C-9010-4E66-87D8-F27BDF74C1EB},{A62EADC0-6A38-4E8A-82B1-4BC8AF86C4A0},CATO,CATO,11/4/08,2008,58,Manahan,3.058,24,90,24,0,1,1,0,2,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{8899128C-9010-4E66-87D8-F27BDF74C1EB},{8FFD68F3-CC6D-4C1A-86EB-91F2DE7DDF82},CATO,CATO,11/4/08,2008,59,Manahan,3.058,25,90,25,0,0,0,3,3,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{8899128C-9010-4E66-87D8-F27BDF74C1EB},{102674A0-CAC7-49DF-A40F-45D44795A574},CATO,CATO,11/4/08,2008,60,Manahan,3.058,12,90,12,0,2,1,0,3,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{ABDD4AEB-6FBB-4713-BD03-D7F0DF5540E6},{5A494EDC-D808-45A2-8D13-D0E1378176AD},CATO,CATO,11/4/08,2008,61,Foxville-Deerfield,3.058,35,90,35,0,0,0,2,2,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{D9FE377D-F94D-489F-9F5D-53706503ECBD},{6533CF1B-C785-4863-9991-57D4782E65E3},CATO,CATO,11/4/08,2008,62,Mt Zion Rd - Quirak - Hells Delight,1.287,0,90,0,0,0,0,0,0,,,,12/14/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{8899128C-9010-4E66-87D8-F27BDF74C1EB},{27C95242-B71D-4439-A18C-A2113358C80A},CATO,CATO,11/4/08,2008,63,Manahan,3.058,28,90,28,0,1,2,0,3,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{ABDD4AEB-6FBB-4713-BD03-D7F0DF5540E6},{63696E03-38E1-4070-B8BF-CB8E86FB3868},CATO,CATO,11/4/08,2008,64,Foxville-Deerfield,3.058,45,90,45,0,1,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{ABDD4AEB-6FBB-4713-BD03-D7F0DF5540E6},{6F139CE5-F82C-4A7D-AC35-64B22B0C8149},CATO,CATO,11/4/08,2008,65,Foxville-Deerfield,3.058,25,90,25,0,2,2,0,4,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{ABDD4AEB-6FBB-4713-BD03-D7F0DF5540E6},{A841AAC1-CA1F-411A-AB59-F7CCAEACAC96},CATO,CATO,11/4/08,2008,66,Foxville-Deerfield,3.058,0,90,0,0,0,0,1,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{ABDD4AEB-6FBB-4713-BD03-D7F0DF5540E6},{EE96D988-2D54-40F0-A0DC-E94343600363},CATO,CATO,11/4/08,2008,67,Foxville-Deerfield,3.058,44,90,44,0,1,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{ABDD4AEB-6FBB-4713-BD03-D7F0DF5540E6},{F4644D9D-47FA-4EFE-B024-BFF43FE87CBD},CATO,CATO,11/4/08,2008,68,Foxville-Deerfield,3.058,35,90,35,0,0,0,2,2,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{B0C06EBA-884B-403F-8BB1-F0D57407E1E1},{180E624F-26D1-4E47-B8D0-F9D30C243A49},CATO,CATO,11/4/08,2008,69,Route 77,2.897,20,90,20,0,1,0,1,2,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{DBA17DA3-459C-4371-BEC9-546807389167},CATO,CATO,11/4/08,2008,70,Park Central,7.564,45,90,45,0,2,0,2,4,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{B0C06EBA-884B-403F-8BB1-F0D57407E1E1},{A6A624BF-FD30-44EC-A2C1-CFE3AD626A2B},CATO,CATO,11/4/08,2008,71,Route 77,2.897,35,90,35,0,0,0,1,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{8899128C-9010-4E66-87D8-F27BDF74C1EB},{AC632199-9267-4A3C-878F-86B55FE1571A},CATO,CATO,11/4/08,2008,72,Manahan,3.058,49,90,49,0,0,0,1,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{B0C06EBA-884B-403F-8BB1-F0D57407E1E1},{969D6765-2F6E-4FA5-BA08-D6F247DD31A1},CATO,CATO,11/4/08,2008,73,Route 77,2.897,12,90,12,1,0,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{0BB8BD6A-A7A0-4088-A24B-74469ED824F0},CATO,CATO,11/4/08,2008,74,Park Central,7.564,28,90,28,0,1,0,1,2,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{28372C77-CF83-439F-BB05-91778EE2A746},{FE8DDBDB-C73D-483E-8B99-16F2A695E466},CATO,CATO,11/4/08,2008,75,Round Meadow,0,0,90,0,0,0,0,0,0,,,,12/14/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{ABDD4AEB-6FBB-4713-BD03-D7F0DF5540E6},{21E2B403-F83A-4CE4-B9BA-79C06E5CB063},CATO,CATO,11/4/08,2008,76,Foxville-Deerfield,3.058,36,90,36,0,1,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{09FF221D-AF89-47A4-8B3B-2DBB20E05FBF},CATO,CATO,11/4/08,2008,77,Park Central,7.564,28,90,28,1,0,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{C651C68C-C4AC-46EF-A5CC-71F802A22445},CATO,CATO,11/4/08,2008,78,Park Central,7.564,28,90,28,0,3,0,1,4,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{0CCC76CC-1838-4755-8B1C-2671980B0AA8},CATO,CATO,11/4/08,2008,79,Park Central,7.564,56,90,56,0,1,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{0D40BF8F-A327-4DE2-BF1E-CC91FD84A581},CATO,CATO,11/4/08,2008,80,Park Central,7.564,20,90,20,0,0,0,1,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{0D8C61F0-9E46-4522-8AD2-B6780D91FE62},CATO,CATO,11/4/08,2008,81,Park Central,7.564,9,90,9,0,1,1,0,2,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{15042986-0624-4162-8220-C3E8C8CE8667},CATO,CATO,11/4/08,2008,82,Park Central,7.564,79,90,79,0,1,0,2,3,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{1B7977BF-6D40-427A-B436-6DF1C2E0A4FF},CATO,CATO,11/4/08,2008,83,Park Central,7.564,81,90,81,0,0,0,1,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{211D9B88-69F0-45B1-90A6-333E728601B9},CATO,CATO,11/4/08,2008,84,Park Central,7.564,66,90,66,0,2,0,0,2,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{2667E326-44F1-44DC-BE5E-3D54BBE82DC7},CATO,CATO,11/4/08,2008,85,Park Central,7.564,93,90,93,0,0,0,1,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{319DD01C-62D2-41E6-8F02-385137547BEB},CATO,CATO,11/4/08,2008,86,Park Central,7.564,31,90,31,0,0,0,1,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{575D3788-85B5-4F40-837D-2E35CD4569F5},CATO,CATO,11/4/08,2008,87,Park Central,7.564,12,90,12,0,2,1,0,3,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{58494F93-AAFA-40DB-B08C-4223E27D091D},CATO,CATO,11/4/08,2008,88,Park Central,7.564,20,90,20,0,1,1,0,2,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{BD80D998-105B-4CD4-9963-030A0D68381B},CATO,CATO,11/4/08,2008,89,Park Central,7.564,36,90,36,0,1,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{063B4069-D8E4-44B4-B073-FDE4FAB9C0DA},CATO,CATO,11/4/08,2008,90,Park Central,7.564,8,90,8,1,0,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{5A1901AA-65E9-4AFF-AB21-76BAEE20EE13},CATO,CATO,11/4/08,2008,91,Park Central,7.564,10,90,10,0,1,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{C5A4EA12-A2D1-4EF5-8D92-8394436A9097},CATO,CATO,11/4/08,2008,92,Park Central,7.564,20,90,20,0,1,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{C33AA957-9376-4C61-A4EF-C3B983EEFB65},CATO,CATO,11/4/08,2008,93,Park Central,7.564,10,90,10,0,2,2,0,4,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{A9EDF8E3-BA3E-4609-B0AD-645B013EE382},CATO,CATO,11/4/08,2008,94,Park Central,7.564,38,90,38,0,2,0,0,2,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{9D7939EA-7285-4FD7-87D0-F77517E77916},CATO,CATO,11/4/08,2008,95,Park Central,7.564,28,90,28,0,1,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{9383083A-714E-428C-A376-FE3BEB81F7AE},CATO,CATO,11/4/08,2008,96,Park Central,7.564,34,90,34,0,1,2,0,3,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{639BB3FB-2EF8-4CA3-BA96-C9E8EA1D43C6},CATO,CATO,11/4/08,2008,97,Park Central,7.564,48,90,48,1,0,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{925D63AE-F5DA-4E38-AF60-FF1A494D810B},CATO,CATO,11/4/08,2008,98,Park Central,7.564,17,90,17,0,1,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{895D3D1C-D929-40F8-A145-E28B238200E4},CATO,CATO,11/4/08,2008,99,Park Central,7.564,30,90,30,0,0,0,2,2,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{7400B7BB-0FB0-4528-A9A7-D88C68E763CE},CATO,CATO,11/4/08,2008,100,Park Central,7.564,20,90,20,0,1,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{6EC5352B-3B0F-4B09-90EC-6CAFEBFEAB9C},CATO,CATO,11/4/08,2008,101,Park Central,7.564,26,90,26,0,1,2,0,3,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{4CB9712C-4B26-438D-A93F-1394CAEE7B16},{4931CF67-D29A-4F3D-B0DA-5800F2CA3D40},{6162E99F-0FF8-40B0-B3F9-11326CEEFF56},CATO,CATO,11/4/08,2008,102,Park Central,7.564,10,90,10,0,1,0,0,1,,,,6/24/09,TRUE,Calm (< 1 mph) smoke rises vertically,Mist/Drizzle,,52
{2519B713-9351-47DF-B4B5-99DCCD65FA74},{CC14EC70-94C5-43DC-8C38-E22BD4E70F10},{ABDCEB59-22B5-467C-B91E-96462767C152},CATO,CATO,11/5/08,2008,103,Park Central,7.564,19,90,19,0,2,1,0,3,,,,7/1/09,TRUE,,Cloudy/Overcast,,56
{2519B713-9351-47DF-B4B5-99DCCD65FA74},{CC14EC70-94C5-43DC-8C38-E22BD4E70F10},{A89A3713-E313-42CF-9308-02329B28D57A},CATO,CATO,11/5/08,2008,104,Park Central,7.564,101,90,101,0,0,0,2,2,,,,7/1/09,TRUE,,Cloudy/Overcast,,56
{2519B713-9351-47DF-B4B5-99DCCD65FA74},{CC14EC70-94C5-43DC-8C38-E22BD4E70F10},{A688FF5E-8D27-4182-BA6D-2B7AD739BEB9},CATO,CATO,11/5/08,2008,105,Park Central,7.564,37,90,37,0,2,0,0,2,,,,7/1/09,TRUE,,Cloudy/Overcast,,56
{2519B713-9351-47DF-B4B5-99DCCD65FA74},{CC14EC70-94C5-43DC-8C38-E22BD4E70F10},{970175BB-8247-4509-9E97-BA4B609A295A},CATO,CATO,11/5/08,2008,106,Park Central,7.564,18,90,18,1,0,0,0,1,,,,7/1/09,TRUE,,Cloudy/Overcast,,56
{2519B713-9351-47DF-B4B5-99DCCD65FA74},{CC14EC70-94C5-43DC-8C38-E22BD4E70F10},{876C4933-3AD8-469A-BAA2-FE9A6BA24B84},CATO,CATO,11/5/08,2008,107,Park Central,7.564,15,90,15,0,3,2,0,5,,,,7/1/09,TRUE,,Cloudy/Overcast,,56
{2519B713-9351-47DF-B4B5-99DCCD65FA74},{CC14EC70-94C5-43DC-8C38-E22BD4E70F10},{70716764-05FB-4411-8FBD-E7C5365A4A88},CATO,CATO,11/5/08,2008,108,Park Central,7.564,35,90,35,0,1,0,0,1,,,,12/14/09,TRUE,,Cloudy/Overcast,,56
{2519B713-9351-47DF-B4B5-99DCCD65FA74},{CC14EC70-94C5-43DC-8C38-E22BD4E70F10},{825638BF-880B-4C45-9C9A-F4E57885D1FB},CATO,CATO,11/5/08,2008,109,Park Central,7.564,47,90,47,1,0,0,0,1,,,,7/1/09,TRUE,,Cloudy/Overcast,,56
{2519B713-9351-47DF-B4B5-99DCCD65FA74},{CC14EC70-94C5-43DC-8C38-E22BD4E70F10},{5B9DA5FA-460D-4177-9C2E-EBE88F7FC4FD},CATO,CATO,11/5/08,2008,110,Park Central,7.564,38,90,38,0,1,0,0,1,,,,7/1/09,TRUE,,Cloudy/Overcast,,56
{2519B713-9351-47DF-B4B5-99DCCD65FA74},{CC14EC70-94C5-43DC-8C38-E22BD4E70F10},{7C580AD8-0203-4343-9476-441C0302BD82},CATO,CATO,11/5/08,2008,111,Park Central,7.564,30,90,30,0,1,0,0,1,,,,7/1/09,TRUE,,Cloudy/Overcast,,56
{2519B713-9351-47DF-B4B5-99DCCD65FA74},{2D4BAAB8-7FB0-4431-8159-F5E4A98E8F6D},{6346F02D-743A-4314-857F-31E648505151},CATO,CATO,11/5/08,2008,112,Foxville-Deerfield,3.058,44,90,44,0,0,0,1,1,,,,7/1/09,TRUE,,Cloudy/Overcast,,56
{2519B713-9351-47DF-B4B5-99DCCD65FA74},{CC14EC70-94C5-43DC-8C38-E22BD4E70F10},{6D03E5C7-DB21-4877-B333-FE5C45105E6A},CATO,CATO,11/5/08,2008,113,Park Central,7.564,64,90,64,0,1,0,0,1,,,,7/1/09,TRUE,,Cloudy/Overcast,,56
{2519B713-9351-47DF-B4B5-99DCCD65FA74},{CC14EC70-94C5-43DC-8C38-E22BD4E70F10},{872EC7EC-4462-4910-B851-421B2D80F071},CATO,CATO,11/5/08,2008,114,Park Central,7.564,25,90,25,0,2,0,1,3,,,,12/7/09,TRUE,,Cloudy/Overcast,,56
{2519B713-9351-47DF-B4B5-99DCCD65FA74},{CC14EC70-94C5-43DC-8C38-E22BD4E70F10},{BB13AC88-F248-4550-8351-B020892BBADC},CATO,CATO,11/5/08,2008,115,Park Central,7.564,64,90,64,0,1,1,0,2,,,,7/1/09,TRUE,,Cloudy/Overcast,,56
{2519B713-9351-47DF-B4B5-99DCCD65FA74},{CC14EC70-94C5-43DC-8C38-E22BD4E70F10},{C5C0FBCE-318F-4F29-B95B-41DDB4F934D3},CATO,CATO,11/5/08,2008,116,Park Central,7.564,33,90,33,0,1,0,0,1,,,,7/1/09,TRUE,,Cloudy/Overcast,,56
{2519B713-9351-47DF-B4B5-99DCCD65FA74},{CC14EC70-94C5-43DC-8C38-E22BD4E70F10},{F38838BB-F2E4-41F4-B5BD-6E8508070F6A},CATO,CATO,11/5/08,2008,117,Park Central,7.564,19,90,19,0,1,0,0,1,,,,7/1/09,TRUE,,Cloudy/Overcast,,56
{2519B713-9351-47DF-B4B5-99DCCD65FA74},{CC14EC70-94C5-43DC-8C38-E22BD4E70F10},{F8677A8A-3154-4AE2-95BB-63CE205E4B80},CATO,CATO,11/5/08,2008,118,Park Central,7.564,42,90,42,0,1,0,0,1,,,,7/1/09,TRUE,,Cloudy/Overcast,,56
{2519B713-9351-47DF-B4B5-99DCCD65FA74},{CC14EC70-94C5-43DC-8C38-E22BD4E70F10},{F9E2AC31-17DF-4B89-904F-9CB9B5DC5D55},CATO,CATO,11/5/08,2008,119,Park Central,7.564,35,90,35,0,0,0,1,1,,,,7/1/09,TRUE,,Cloudy/Overcast,,56
